"FMTNAME"	"START"	"END"	"LABEL"	"MIN"	"MAX"	"DEFAULT"	"LENGTH"	"FUZZ"	"PREFIX"	"MULT"	"FILL"	"NOEDIT"	"TYPE"	"SEXCL"	"EEXCL"	"HLO"	"DECSEP"	"DIG3SEP"	"DATATYPE"	"LANGUAGE"
"1123"	"SMASCH"	"              .Z"	"              .Z"	"NE"	1	40	3	3	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1124"	"SMASCH"	"               1"	"               1"	"Q3W"	1	40	3	3	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1125"	"SMASCH"	"               2"	"               2"	"QW"	1	40	3	3	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1126"	"STRATIF"	"               1"	"               1"	"(PPI<2 & AS<10) & KPS>=80"	1	40	32	32	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1127"	"STRATIF"	"               2"	"               2"	"(PPI<2 & AS<10) & KPS<=70"	1	40	32	32	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1128"	"STRATIF"	"               3"	"               3"	"(PPI>=2 or AS>=10) & KPS>=80"	1	40	32	32	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1129"	"STRATIF"	"               4"	"               4"	"(PPI>=2 or AS>=10) & KPS<=70"	1	40	32	32	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1130"	"STRATIF"	"               5"	"               5"	"(PPI<2 & AS<10) & KPS MISSING"	1	40	32	32	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1131"	"STRATIF"	"               6"	"               6"	"(PPI>=2 or AS>=10) & KPS MISSING"	1	40	32	32	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1132"	"STRATIF"	"               7"	"               7"	"PAIN MISSING & KPS>=80"	1	40	32	32	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1133"	"STRATIF"	"               8"	"               8"	"PAIN MISSING & KPS<=70"	1	40	32	32	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1134"	"STRATIF"	"               9"	"               9"	"PAIN MISSING & KPS MISSING"	1	40	32	32	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1135"	"STRATUM"	"               1"	"               1"	"(PPI<2 & AS<10) & KPS>=80"	1	40	28	28	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1136"	"STRATUM"	"               2"	"               2"	"(PPI<2 & AS<10) & KPS<=70"	1	40	28	28	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1137"	"STRATUM"	"               3"	"               3"	"(PPI>=2 or AS>=10) & KPS>=80"	1	40	28	28	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1138"	"STRATUM"	"               4"	"               4"	"(PPI>=2 or AS>=10) & KPS<=70"	1	40	28	28	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1139"	"SURGNONE"	"              .Y"	"              .Y"	"ND"	1	40	4	4	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1140"	"SURGNONE"	"              .Z"	"              .Z"	"NE"	1	40	4	4	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1141"	"SURGNONE"	"               0"	"               0"	"NONE"	1	40	4	4	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1142"	"SURTYPE"	"               0"	"               0"	"NONE"	1	40	10	10	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1143"	"SURTYPE"	"               1"	"               1"	"CASTRATION"	1	40	10	10	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1144"	"SURTYPE"	"               2"	"               2"	"OTHER"	1	40	10	10	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1145"	"TALESNUM"	"              .Y"	"              .Y"	"ND"	1	40	3	3	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1146"	"TALESNUM"	"              .Z"	"              .Z"	"NE"	1	40	3	3	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1147"	"TALESNUM"	"               1"	"               1"	"L1"	1	40	3	3	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1148"	"TALESNUM"	"               2"	"               2"	"L2"	1	40	3	3	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1149"	"TALESNUM"	"               3"	"               3"	"L3"	1	40	3	3	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1150"	"TALESNUM"	"               4"	"               4"	"L4"	1	40	3	3	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1151"	"TALESNUM"	"               5"	"               5"	"L5"	1	40	3	3	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1152"	"TALESNUM"	"               6"	"               6"	"L6"	1	40	3	3	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1153"	"TALESNUM"	"               7"	"               7"	"L7"	1	40	3	3	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1154"	"TALESNUM"	"               8"	"               8"	"L8"	1	40	3	3	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1155"	"TALESNUM"	"               9"	"               9"	"L9"	1	40	3	3	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1156"	"TALESNUM"	"              10"	"              10"	"L10"	1	40	3	3	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1157"	"TALRES"	"              .Y"	"              .Y"	"ND"	1	40	10	10	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1158"	"TALRES"	"              .Z"	"              .Z"	"NE"	1	40	10	10	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1159"	"TALRES"	"               1"	"               1"	"CR"	1	40	10	10	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1160"	"TALRES"	"               2"	"               2"	"PR"	1	40	10	10	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1161"	"TALRES"	"               3"	"               3"	"NC/SD"	1	40	10	10	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1162"	"TALRES"	"               4"	"               4"	"PD"	1	40	10	10	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1163"	"TALRES"	"               5"	"               5"	"NEW LESION"	1	40	10	10	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1164"	"TALRES"	"               6"	"               6"	"NE"	1	40	10	10	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1165"	"TAMESY"	"              .Y"	"              .Y"	"ND"	1	40	16	16	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1166"	"TAMESY"	"              .Z"	"              .Z"	"NE"	1	40	16	16	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1167"	"TAMESY"	"               1"	"               1"	"BIDIMENSIONALLY"	1	40	16	16	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1168"	"TAMESY"	"               2"	"               2"	"UNIDIMENSIONALLY"	1	40	16	16	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1169"	"TAMESY"	"               5"	"               5"	"NON MEASURABLE"	1	40	16	16	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1170"	"TAMET"	"              .Y"	"              .Y"	"ND"	1	40	13	13	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1171"	"TAMET"	"              .Z"	"              .Z"	"NE"	1	40	13	13	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1172"	"TAMET"	"               1"	"               1"	"PHYSICAL EXAM"	1	40	13	13	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1173"	"TAMET"	"               2"	"               2"	"X-RAY"	1	40	13	13	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1174"	"TAMET"	"               3"	"               3"	"TOMOGRAM"	1	40	13	13	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1175"	"TAMET"	"               4"	"               4"	"CT SCAN"	1	40	13	13	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1176"	"TAMET"	"               5"	"               5"	"MRI"	1	40	13	13	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1177"	"TAMET"	"               6"	"               6"	"ULTRASOUND"	1	40	13	13	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1178"	"TAMET"	"               7"	"               7"	"RADIONUCLIDE"	1	40	13	13	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1179"	"TAMET"	"              94"	"              94"	"OTHER"	1	40	13	13	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1180"	"TAMSU"	"              .Y"	"              .Y"	"    ND"	1	40	8	8	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1181"	"TAMSU"	"              .Z"	"              .Z"	"      NE"	1	40	8	8	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1182"	"TAND"	"              .Y"	"              .Y"	"ND"	1	40	4	4	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1183"	"TAND"	"              .Z"	"              .Z"	"NE"	1	40	4	4	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1184"	"TAND"	"               0"	"               0"	"NONE"	1	40	4	4	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1185"	"TANONE"	"              .Y"	"              .Y"	"ND"	1	40	8	8	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1186"	"TANONE"	"              .Z"	"              .Z"	"NE"	1	40	8	8	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1187"	"TANONE"	"               0"	"               0"	"NOT DONE"	1	40	8	8	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1188"	"TAORGTY"	"              .Y"	"              .Y"	"ND"	1	40	11	11	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1189"	"TAORGTY"	"              .Z"	"              .Z"	"NE"	1	40	11	11	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1190"	"TAORGTY"	"               1"	"               1"	"SOFT TISSUE"	1	40	11	11	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1191"	"TAORGTY"	"               2"	"               2"	"VISCERAL"	1	40	11	11	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1192"	"TAORGTY"	"               3"	"               3"	"BONE"	1	40	11	11	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1193"	"TAORGTY"	"               4"	"               4"	"BRAIN"	1	40	11	11	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1194"	"TAORGTY"	"               5"	"               5"	"UNSPECIFIED"	1	40	11	11	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1195"	"TAOVRES"	"              .Y"	"              .Y"	"ND"	1	40	5	5	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1196"	"TAOVRES"	"              .Z"	"              .Z"	"NE"	1	40	5	5	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1197"	"TAOVRES"	"               1"	"               1"	"CR"	1	40	5	5	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1198"	"TAOVRES"	"               2"	"               2"	"PR"	1	40	5	5	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1199"	"TAOVRES"	"               3"	"               3"	"NC/SD"	1	40	5	5	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1200"	"TAOVRES"	"               4"	"               4"	"PD"	1	40	5	5	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1201"	"TAOVRES"	"               5"	"               5"	"NE"	1	40	5	5	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1202"	"TEMP"	"              .Y"	"              .Y"	"ND"	1	40	2	2	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1203"	"TEMP"	"              .Z"	"              .Z"	"NE"	1	40	2	2	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1204"	"TESTOVAL"	"              .Y"	"              .Y"	"ND"	1	40	6	2	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1205"	"TESTOVAL"	"              .Z"	"              .Z"	"NE"	1	40	6	2	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1206"	"TRT"	"               1"	"               1"	"DOCETAXEL Q3 WEEKS"	1	40	18	18	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1207"	"TRT"	"               2"	"               2"	"DOCETAXEL WEEKLY"	1	40	18	18	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1208"	"TRT"	"               3"	"               3"	"MITOXANTRONE"	1	40	18	18	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1209"	"TRT"	"               9"	"               9"	"NO CHEMOTHERAPY"	1	40	18	18	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1210"	"TRT"	"             100"	"             100"	"ALL"	1	40	18	18	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1211"	"TRTBM"	"               ."	"               ."	"NO TRT"	1	40	18	18	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1212"	"TRTBM"	"               1"	"               1"	"DOCETAXEL Q3 WEEKS"	1	40	18	18	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1213"	"TRTBM"	"               2"	"               2"	"DOCETAXEL WEEKLY"	1	40	18	18	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1214"	"TRTBM"	"               3"	"               3"	"MITOXANTRONE"	1	40	18	18	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1215"	"TRTBM"	"               9"	"               9"	"NO TRT"	1	40	18	18	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1216"	"TRTBM"	"              99"	"              99"	"NO TRT"	1	40	18	18	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1217"	"U_RADED"	"              .Y"	"              .Y"	"ND"	1	40	4	4	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1218"	"U_RADED"	"              .Z"	"              .Z"	"NE"	1	40	4	4	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1219"	"U_RADED"	"               1"	"               1"	"GY"	1	40	4	4	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1220"	"U_RADED"	"               2"	"               2"	"RADS"	1	40	4	4	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1221"	"U_RADED"	"               3"	"               3"	"CGY"	1	40	4	4	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1222"	"VSND"	"              .Y"	"              .Y"	"ND"	1	40	8	8	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1223"	"VSND"	"              .Z"	"              .Z"	"NE"	1	40	8	8	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1224"	"VSND"	"               0"	"               0"	"NOT DONE"	1	40	8	8	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1225"	"WGRADE"	"               1"	"               1"	"GRADE 1"	1	40	7	7	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1226"	"WGRADE"	"               2"	"               2"	"GRADE 2"	1	40	7	7	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1227"	"WGRADE"	"               3"	"               3"	"GRADE 3"	1	40	7	7	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1228"	"WGRADE"	"               4"	"               4"	"GRADE 4"	1	40	7	7	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1229"	"WT"	"              .Y"	"              .Y"	"ND"	1	40	10	2	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1230"	"WT"	"              .Z"	"              .Z"	"NE"	1	40	10	2	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1231"	"W_BCLHS"	"              .Y"	"              .Y"	"ND"	1	40	36	36	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1232"	"W_BCLHS"	"              .Z"	"              .Z"	"NE"	1	40	36	36	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1233"	"W_BCLHS"	"               1"	"               1"	"SKULL/HEAD"	1	40	36	36	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1234"	"W_BCLHS"	"               2"	"               2"	"SPINE"	1	40	36	36	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1235"	"W_BCLHS"	"               3"	"               3"	"PELVIS"	1	40	36	36	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1236"	"W_BCLHS"	"               4"	"               4"	"RIBS/STERNUM/CLAVICLE/SHOULDER BLADE"	1	40	36	36	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1237"	"W_BCLHS"	"               5"	"               5"	"UPPER LIMBS"	1	40	36	36	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1238"	"W_BCLHS"	"               6"	"               6"	"LOWER LIMBS"	1	40	36	36	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1239"	"W_BPROG"	"              .Y"	"              .Y"	"ND"	1	70	70	70	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1240"	"W_BPROG"	"              .Z"	"              .Z"	"NE"	1	70	70	70	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1241"	"W_BPROG"	"               1"	"               1"	"OBJECTIVE PROGRESSION ON (UNI - OR BIDIMENSIONALLY) MEASURABLE LESIONS"	1	70	70	70	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1242"	"W_BPROG"	"               2"	"               2"	"PROGRESSION ON NON MEASURABLE LESIONS (EXCEPT BONE)"	1	70	70	70	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1243"	"W_BPROG"	"               3"	"               3"	"APPEARANCE OF NEW LESIONS ON BONE SCAN"	1	70	70	70	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1244"	"W_BPROG"	"               4"	"               4"	"RISING PSA (MANDATORY IF NO PD ELSEWHERE)"	1	70	70	70	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1245"	"W_DAY"	"              .Y"	"              .Y"	"ND"	1	40	6	6	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1246"	"W_DAY"	"              .Z"	"              .Z"	"NE"	1	40	6	6	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1247"	"W_DAY"	"               1"	"               1"	"DAY 1"	1	40	6	6	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1248"	"W_DAY"	"               2"	"               2"	"DAY 22"	1	40	6	6	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1249"	"W_DIAGH"	"              .Y"	"              .Y"	"ND"	1	40	14	14	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1250"	"W_DIAGH"	"              .Z"	"              .Z"	"NE"	1	40	14	14	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1251"	"W_DIAGH"	"               1"	"               1"	"ADENOCARCINOMA"	1	40	14	14	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1252"	"W_DIAGH"	"              94"	"              94"	"OTHER"	1	40	14	14	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1253"	"W_DRF"	"              .Y"	"              .Y"	"ND"	1	40	19	19	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1254"	"W_DRF"	"              .Z"	"              .Z"	"NE"	1	40	19	19	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1255"	"W_DRF"	"               1"	"               1"	"SEPTIC"	1	40	19	19	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1256"	"W_DRF"	"               2"	"               2"	"NON SEPTIC"	1	40	19	19	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1257"	"W_DRF"	"               3"	"               3"	"PROGRESSIVE DISEASE"	1	40	19	19	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1258"	"W_DRF"	"              94"	"              94"	"OTHER"	1	40	19	19	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1259"	"W_DSTFU"	"              .Y"	"              .Y"	"ND"	1	61	61	61	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1260"	"W_DSTFU"	"              .Z"	"              .Z"	"NE"	1	61	61	61	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1261"	"W_DSTFU"	"               1"	"               1"	"NOT APPLICABLE"	1	61	61	61	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1262"	"W_DSTFU"	"               2"	"               2"	"PROGRESSION ON TUMOR LESIONS"	1	61	61	61	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1263"	"W_DSTFU"	"               3"	"               3"	"PSA PROGRESSION"	1	61	61	61	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1264"	"W_DSTFU"	"               4"	"               4"	"PAIN PROGRESSION"	1	61	61	61	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1265"	"W_DSTFU"	"               5"	"               5"	"PROGRESSION ON TUMOR LESIONS/PSA PROGRESSION"	1	61	61	61	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1266"	"W_DSTFU"	"               6"	"               6"	"PROGRESSION ON TUMOR LESIONS/PAIN PROGRESSION"	1	61	61	61	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1267"	"W_DSTFU"	"               7"	"               7"	"PSA PROGRESSION/PAIN PROGRESSION"	1	61	61	61	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1268"	"W_DSTFU"	"               8"	"               8"	"PROGRESSION ON TUMOR LESIONS/PSA PROGRESSION/PAIN PROGRESSION"	1	61	61	61	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1269"	"W_DSTST"	"              .Y"	"              .Y"	"ND"	1	45	45	45	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1270"	"W_DSTST"	"              .Z"	"              .Z"	"NE"	1	45	45	45	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1271"	"W_DSTST"	"               1"	"               1"	"NOT APPLICABLE"	1	45	45	45	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1272"	"W_DSTST"	"               2"	"               2"	"PROTOCOL-DEFINED PROGRESSION ON TUMOR LESIONS"	1	45	45	45	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1273"	"W_DSTST"	"               3"	"               3"	"PROTOCOL-DEFINED PSA PROGRESSION"	1	45	45	45	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1274"	"W_DSTST"	"               4"	"               4"	"PROTOCOL-DEFINED PAIN PROGRESSION"	1	45	45	45	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1275"	"W_IPCMJ"	"               1"	"               1"	"SURGERY"	1	40	7	7	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1276"	"W_IPCMJ"	"               2"	"               2"	"IMAGING"	1	40	7	7	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1277"	"W_IPCMJ"	"              94"	"              94"	"OTHER"	1	40	7	7	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1278"	"W_IPCRA"	"               1"	"               1"	"STUDY DRUG ADMINISTRATION"	1	40	32	32	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1279"	"W_IPCRA"	"               2"	"               2"	"TUMOR RELATED ADVERSE EVENT"	1	40	32	32	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1280"	"W_IPCRA"	"               3"	"               3"	"STUDY DRUG RELATED ADVERSE EVENT"	1	40	32	32	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1281"	"W_IPCRA"	"              94"	"              94"	"OTHER"	1	40	32	32	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1282"	"W_IPCU"	"               2"	"               2"	"SURGERY"	1	40	19	19	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1283"	"W_IPCU"	"               3"	"               3"	"INTERNAL MEDICINE"	1	40	19	19	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1284"	"W_IPCU"	"               4"	"               4"	"INTENSIVE CARE UNIT"	1	40	19	19	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1285"	"W_IPCU"	"              94"	"              94"	"OTHER"	1	40	19	19	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1286"	"W_PCMTH"	"               1"	"               1"	"Chemotherapy"	1	40	15	15	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1287"	"W_PCMTH"	"               2"	"               2"	"Hormonal"	1	40	15	15	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1288"	"W_PCMTH"	"               3"	"               3"	"Immunotherapy"	1	40	15	15	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1289"	"W_PCMTH"	"               4"	"               4"	"Radiotherapy"	1	40	15	15	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1290"	"W_PCMTH"	"               5"	"               5"	"Surgery"	1	40	15	15	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1291"	"W_PCMTH"	"               6"	"               6"	"Gene Therapy"	1	40	15	15	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1292"	"W_PCMTH"	"               8"	"               8"	"Corticosteroids"	1	40	15	15	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1293"	"W_RADS"	"               1"	"               1"	"PROSTATE"	1	40	18	18	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1294"	"W_RADS"	"               2"	"               2"	"PELVIC LYMPH NODES"	1	40	18	18	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1295"	"W_RADS"	"               3"	"               3"	"BONE PALLIATION"	1	40	18	18	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1296"	"W_RADS"	"              94"	"              94"	"OTHER"	1	40	18	18	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1297"	"YN"	"              .Y"	"              .Y"	"ND"	1	40	3	3	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
"1298"	"YN"	"              .Z"	"              .Z"	"NE"	1	40	3	3	1e-12	""	0	""	0	"N"	"N"	"N"	""	""	""	""	""
